sender,amount,category,timestamp,device,location,label,receiver
user_168,169.3,groceries,2025-08-28 05:43:53.864744,device_28,UK,0,user_50
user_191,222.67,travel,2025-08-28 06:42:53.864752,device_12,UK,0,user_106
user_178,251.27,luxury,2025-08-28 09:10:53.864760,device_6,SG,0,user_142
user_109,44.07,luxury,2025-08-28 12:07:53.864768,device_35,TX,0,user_22
user_83,55.79,gambling,2025-08-27 19:43:53.864776,device_19,TX,0,user_149
user_115,303.3,travel,2025-08-28 12:35:53.864784,device_45,UK,0,user_68
user_90,226.33,mobile_recharge,2025-08-28 06:14:53.864792,device_40,UK,0,user_38
user_71,321.54,groceries,2025-08-28 15:43:53.864800,device_43,SG,0,user_141
user_104,184.84,mobile_recharge,2025-08-27 19:05:53.864808,device_11,NY,0,user_124
user_37,425.09,mobile_recharge,2025-08-28 03:19:53.864816,device_3,CA,0,user_10
user_18,121.82,mobile_recharge,2025-08-28 05:46:53.864824,device_24,UK,0,user_32
user_146,21.03,electronics,2025-08-27 19:06:53.864832,device_29,TX,0,user_110
user_96,224.75,groceries,2025-08-27 22:41:53.864841,device_9,IN,0,user_81
user_94,202.03,mobile_recharge,2025-08-28 08:46:53.864849,device_16,NY,0,user_177
user_7,369.16,travel,2025-08-28 00:36:53.864857,device_25,IN,0,user_107
user_31,134.58,gambling,2025-08-28 03:03:53.864865,device_14,IN,0,user_81
user_74,348.52,travel,2025-08-28 11:27:53.864873,device_8,CA,0,user_23
user_19,228.76,mobile_recharge,2025-08-28 03:05:53.864882,device_6,SG,0,user_17
user_82,335.58,mobile_recharge,2025-08-28 16:04:53.864891,device_36,IN,0,user_186
user_75,446.21,electronics,2025-08-27 18:22:53.864899,device_41,CA,0,user_62
user_93,256.83,groceries,2025-08-28 11:25:53.864907,device_9,CA,0,user_58
user_127,18.01,luxury,2025-08-27 22:44:53.864915,device_24,UK,0,user_169
user_142,69.24,groceries,2025-08-28 16:02:53.864923,device_20,UK,0,user_149
user_184,360.84,luxury,2025-08-28 04:15:53.864931,device_50,UK,0,user_31
user_148,41.51,gambling,2025-08-27 20:21:53.864939,device_5,UK,0,user_23
user_120,341.65,gambling,2025-08-28 13:54:53.864947,device_50,IN,0,user_127
user_164,295.95,electronics,2025-08-28 03:30:53.864955,device_33,NY,0,user_80
user_32,261.46,gambling,2025-08-28 12:39:53.864963,device_11,TX,0,user_161
user_182,116.61,luxury,2025-08-28 08:35:53.864972,device_6,TX,0,user_164
user_51,319.35,luxury,2025-08-28 08:54:53.864980,device_9,SG,0,user_25
user_78,309.14,groceries,2025-08-28 01:07:53.864988,device_42,CA,0,user_60
user_152,471.1,electronics,2025-08-28 12:26:53.864996,device_43,IN,0,user_149
user_185,451.49,gambling,2025-08-27 23:02:53.865004,device_3,NY,0,user_111
user_21,27.5,mobile_recharge,2025-08-27 22:35:53.865012,device_17,SG,0,user_121
user_54,384.64,travel,2025-08-27 21:11:53.865020,device_41,NY,0,user_74
user_128,445.05,luxury,2025-08-28 08:23:53.865028,device_42,TX,0,user_21
user_124,126.21,mobile_recharge,2025-08-28 04:25:53.865036,device_20,UK,0,user_97
user_19,345.86,electronics,2025-08-28 03:16:53.865044,device_27,UK,0,user_147
user_119,105.99,luxury,2025-08-28 13:22:53.865051,device_21,SG,0,user_151
user_82,368.43,gambling,2025-08-28 04:40:53.865060,device_9,TX,0,user_147
user_132,283.02,gambling,2025-08-28 10:01:53.865068,device_30,NY,0,user_28
user_69,227.55,electronics,2025-08-28 14:58:53.865076,device_4,TX,0,user_9
user_99,432.76,travel,2025-08-28 09:48:53.865085,device_11,TX,0,user_42
user_148,361.96,electronics,2025-08-28 12:50:53.865093,device_32,IN,0,user_185
user_120,251.89,gambling,2025-08-28 01:18:53.865102,device_2,NY,0,user_178
user_101,255.2,electronics,2025-08-28 10:56:53.865110,device_38,TX,0,user_10
user_13,30.02,travel,2025-08-27 21:53:53.865118,device_42,SG,0,user_143
user_121,146.45,groceries,2025-08-28 14:36:53.865127,device_28,CA,0,user_198
user_68,365.12,travel,2025-08-28 05:47:53.865138,device_3,UK,0,user_161
user_14,287.29,electronics,2025-08-28 05:54:53.865146,device_36,TX,0,user_191
user_19,196.24,travel,2025-08-27 23:30:53.865155,device_18,IN,0,user_141
user_175,307.47,electronics,2025-08-28 14:58:53.865163,device_26,TX,0,user_80
user_87,281.13,gambling,2025-08-28 13:21:53.865171,device_13,IN,0,user_106
user_131,203.69,groceries,2025-08-28 16:44:53.865179,device_3,CA,0,user_47
user_183,169.86,travel,2025-08-28 00:33:53.865187,device_30,CA,0,user_71
user_156,447.1,electronics,2025-08-28 07:05:53.865195,device_40,TX,0,user_132
user_42,199.51,luxury,2025-08-28 08:04:53.865203,device_38,TX,0,user_128
user_130,415.0,luxury,2025-08-28 01:33:53.865211,device_46,IN,0,user_170
user_77,240.07,groceries,2025-08-28 05:42:53.865219,device_22,SG,0,user_115
user_29,490.05,luxury,2025-08-28 07:46:53.865228,device_47,SG,0,user_118
user_162,18.19,travel,2025-08-28 09:13:53.865236,device_42,IN,0,user_108
user_148,117.63,groceries,2025-08-27 22:21:53.865244,device_31,CA,0,user_1
user_135,316.37,luxury,2025-08-28 05:18:53.865252,device_10,SG,0,user_102
user_63,20.63,mobile_recharge,2025-08-28 14:31:53.865260,device_13,NY,0,user_39
user_113,160.28,electronics,2025-08-28 04:11:53.865268,device_45,CA,0,user_178
user_106,253.4,luxury,2025-08-28 02:11:53.865277,device_48,SG,0,user_192
user_16,354.36,luxury,2025-08-28 11:12:53.865285,device_36,TX,0,user_160
user_170,241.79,travel,2025-08-28 07:34:53.865293,device_12,UK,0,user_50
user_137,174.45,gambling,2025-08-27 19:12:53.865301,device_50,SG,0,user_93
user_175,323.44,mobile_recharge,2025-08-28 09:15:53.865309,device_40,UK,0,user_157
user_50,478.88,gambling,2025-08-27 23:14:53.865318,device_20,CA,0,user_158
user_77,386.73,mobile_recharge,2025-08-28 11:12:53.865326,device_45,SG,0,user_114
user_126,161.94,gambling,2025-08-27 23:09:53.865334,device_47,TX,0,user_96
user_74,65.33,mobile_recharge,2025-08-27 23:44:53.865342,device_25,UK,0,user_84
user_89,477.53,electronics,2025-08-28 08:22:53.865350,device_3,TX,0,user_63
user_183,44.12,travel,2025-08-27 19:53:53.865358,device_17,SG,0,user_27
user_123,110.92,luxury,2025-08-28 09:01:53.865366,device_36,SG,0,user_193
user_70,72.95,luxury,2025-08-27 22:15:53.865374,device_16,CA,0,user_189
user_13,336.57,luxury,2025-08-28 10:34:53.865382,device_41,CA,0,user_126
user_14,54.6,gambling,2025-08-28 02:09:53.865390,device_7,SG,0,user_121
user_198,73.05,luxury,2025-08-28 12:53:53.865398,device_27,SG,0,user_35
user_122,241.34,electronics,2025-08-28 08:28:53.865406,device_21,TX,0,user_22
user_166,34.29,groceries,2025-08-27 20:01:53.865414,device_37,CA,0,user_103
user_137,370.65,groceries,2025-08-28 12:18:53.865422,device_27,CA,0,user_196
user_10,498.6,travel,2025-08-28 01:22:53.865431,device_12,SG,0,user_157
user_75,438.99,groceries,2025-08-28 08:05:53.865439,device_37,IN,0,user_59
user_28,464.59,gambling,2025-08-28 08:34:53.865446,device_30,SG,0,user_170
user_140,264.54,electronics,2025-08-28 01:04:53.865455,device_30,TX,0,user_8
user_50,405.36,gambling,2025-08-28 12:44:53.865463,device_47,UK,0,user_86
user_166,132.35,electronics,2025-08-28 17:48:53.865470,device_48,TX,0,user_25
user_76,286.05,electronics,2025-08-28 12:17:53.865479,device_40,SG,0,user_17
user_104,414.36,luxury,2025-08-28 07:05:53.865487,device_6,UK,0,user_156
user_172,52.22,electronics,2025-08-28 01:59:53.865495,device_21,CA,0,user_33
user_2,134.09,electronics,2025-08-28 03:02:53.865503,device_49,TX,0,user_143
user_85,154.46,mobile_recharge,2025-08-27 22:43:53.865511,device_1,TX,0,user_20
user_168,182.98,electronics,2025-08-28 16:09:53.865520,device_43,NY,0,user_112
user_120,156.87,travel,2025-08-27 18:51:53.865528,device_33,SG,0,user_66
user_198,158.93,groceries,2025-08-27 20:28:53.865536,device_19,TX,0,user_92
user_158,114.32,electronics,2025-08-28 01:57:53.865545,device_10,UK,0,user_151
user_192,494.47,gambling,2025-08-28 04:05:53.865553,device_45,IN,0,user_20
user_121,379.89,mobile_recharge,2025-08-28 10:49:53.865561,device_49,CA,0,user_126
user_175,378.6,groceries,2025-08-28 00:20:53.865569,device_29,IN,0,user_55
user_181,184.08,luxury,2025-08-28 14:27:53.865577,device_4,IN,0,user_172
user_130,105.07,luxury,2025-08-28 13:10:53.865585,device_11,TX,0,user_10
user_134,223.71,mobile_recharge,2025-08-28 11:16:53.865593,device_46,IN,0,user_92
user_126,50.02,luxury,2025-08-28 03:04:53.865601,device_4,UK,0,user_170
user_34,259.06,travel,2025-08-27 23:02:53.865609,device_4,IN,0,user_52
user_119,338.02,gambling,2025-08-28 17:32:53.865617,device_26,TX,0,user_152
user_1,374.17,luxury,2025-08-28 15:47:53.865626,device_3,UK,0,user_20
user_89,351.69,luxury,2025-08-28 16:13:53.865635,device_5,UK,0,user_12
user_9,147.11,electronics,2025-08-28 13:39:53.866100,device_50,SG,0,user_93
user_187,324.71,travel,2025-08-28 05:30:53.866124,device_25,UK,0,user_14
user_97,190.94,mobile_recharge,2025-08-27 19:41:53.866135,device_35,CA,0,user_170
user_168,430.84,groceries,2025-08-28 12:11:53.866145,device_35,UK,0,user_10
user_136,68.04,electronics,2025-08-28 18:09:53.866154,device_49,NY,0,user_194
user_77,234.19,mobile_recharge,2025-08-27 23:41:53.866163,device_28,IN,0,user_43
user_98,412.56,electronics,2025-08-28 02:33:53.866172,device_23,CA,0,user_51
user_71,98.3,mobile_recharge,2025-08-28 14:25:53.866181,device_3,SG,0,user_11
user_108,309.39,groceries,2025-08-28 10:04:53.866189,device_14,NY,0,user_128
user_26,299.0,travel,2025-08-27 21:52:53.866198,device_44,SG,0,user_140
user_13,126.14,groceries,2025-08-28 04:33:53.866206,device_29,CA,0,user_154
user_139,112.55,groceries,2025-08-28 13:30:53.866215,device_33,TX,0,user_17
user_60,408.81,mobile_recharge,2025-08-27 22:37:53.866223,device_21,IN,0,user_190
user_154,387.41,gambling,2025-08-28 10:11:53.866231,device_20,CA,0,user_117
user_170,263.02,travel,2025-08-28 08:01:53.866240,device_18,NY,0,user_200
user_143,474.52,mobile_recharge,2025-08-28 12:18:53.866248,device_41,SG,0,user_12
user_110,280.15,groceries,2025-08-28 06:31:53.866256,device_42,SG,0,user_72
user_98,393.97,gambling,2025-08-27 18:30:53.866265,device_27,UK,0,user_27
user_39,153.44,electronics,2025-08-27 23:55:53.866273,device_31,CA,0,user_126
user_58,153.86,mobile_recharge,2025-08-28 13:21:53.866281,device_30,NY,0,user_47
user_144,209.28,travel,2025-08-27 23:15:53.866289,device_34,CA,0,user_87
user_100,125.21,electronics,2025-08-28 07:00:53.866297,device_42,NY,0,user_164
user_116,424.33,groceries,2025-08-28 00:00:53.866305,device_47,CA,0,user_61
user_14,137.89,mobile_recharge,2025-08-27 21:38:53.866313,device_39,NY,0,user_53
user_19,98.14,luxury,2025-08-27 19:21:53.866321,device_36,CA,0,user_14
user_123,108.4,gambling,2025-08-28 07:56:53.866330,device_1,CA,0,user_40
user_49,481.23,groceries,2025-08-28 01:56:53.866338,device_16,SG,0,user_103
user_155,353.37,travel,2025-08-28 10:06:53.866346,device_36,TX,0,user_159
user_199,145.11,travel,2025-08-28 00:04:53.866354,device_42,TX,0,user_49
user_79,134.47,luxury,2025-08-28 01:18:53.866362,device_30,NY,0,user_184
user_185,237.4,gambling,2025-08-28 11:20:53.866370,device_24,TX,0,user_84
user_106,27.63,electronics,2025-08-28 13:18:53.866378,device_2,TX,0,user_163
user_142,467.71,luxury,2025-08-28 04:01:53.866386,device_19,CA,0,user_28
user_51,168.28,travel,2025-08-27 22:50:53.866394,device_16,UK,0,user_30
user_141,329.03,mobile_recharge,2025-08-28 06:45:53.866403,device_17,UK,0,user_143
user_186,322.64,travel,2025-08-28 02:33:53.866411,device_11,SG,0,user_59
user_91,88.79,mobile_recharge,2025-08-27 23:37:53.866419,device_32,CA,0,user_15
user_139,495.21,groceries,2025-08-28 00:23:53.866427,device_3,NY,0,user_120
user_172,29.01,groceries,2025-08-28 04:12:53.866435,device_9,SG,0,user_11
user_60,38.64,electronics,2025-08-28 17:58:53.866443,device_14,IN,0,user_19
user_117,189.73,luxury,2025-08-27 20:30:53.866451,device_43,IN,0,user_167
user_124,331.35,groceries,2025-08-28 18:03:53.866460,device_35,IN,0,user_29
user_106,10.87,luxury,2025-08-28 08:54:53.866469,device_35,TX,0,user_90
user_5,253.6,mobile_recharge,2025-08-27 19:16:53.866477,device_28,CA,0,user_164
user_28,459.43,luxury,2025-08-28 13:12:53.866485,device_16,CA,0,user_200
user_159,265.6,gambling,2025-08-28 09:09:53.866493,device_26,NY,0,user_4
user_96,479.85,travel,2025-08-27 22:59:53.866501,device_16,SG,0,user_133
user_58,153.49,groceries,2025-08-27 19:58:53.866509,device_42,NY,0,user_121
user_24,205.61,travel,2025-08-27 23:25:53.866517,device_31,NY,0,user_95
user_164,9.68,electronics,2025-08-28 15:27:53.866525,device_32,UK,0,user_55
user_166,393.27,luxury,2025-08-28 15:01:53.866533,device_34,NY,0,user_112
user_59,109.65,mobile_recharge,2025-08-27 22:56:53.866542,device_31,TX,0,user_170
user_12,462.46,mobile_recharge,2025-08-28 08:42:53.866550,device_35,IN,0,user_84
user_169,21.29,gambling,2025-08-28 17:44:53.866558,device_14,IN,0,user_17
user_37,377.37,mobile_recharge,2025-08-28 04:41:53.866566,device_5,TX,0,user_44
user_42,284.16,luxury,2025-08-28 05:00:53.866574,device_44,IN,0,user_118
user_85,195.0,mobile_recharge,2025-08-28 13:30:53.866583,device_45,SG,0,user_9
user_21,252.89,gambling,2025-08-28 16:27:53.866593,device_7,UK,0,user_3
user_60,420.14,gambling,2025-08-27 21:37:53.866600,device_50,IN,0,user_17
user_153,201.37,gambling,2025-08-28 17:16:53.866609,device_41,TX,0,user_140
user_116,247.85,gambling,2025-08-27 23:24:53.866617,device_25,UK,0,user_136
user_48,341.45,mobile_recharge,2025-08-28 05:18:53.866625,device_6,IN,0,user_122
user_76,400.04,mobile_recharge,2025-08-28 15:46:53.866633,device_6,TX,0,user_38
user_40,193.1,mobile_recharge,2025-08-28 13:01:53.866642,device_48,UK,0,user_145
user_82,183.55,groceries,2025-08-28 18:06:53.866650,device_20,UK,0,user_50
user_93,381.87,groceries,2025-08-28 13:45:53.866658,device_6,CA,0,user_24
user_111,227.18,luxury,2025-08-28 00:47:53.866666,device_27,NY,0,user_117
user_7,49.36,luxury,2025-08-28 15:06:53.866674,device_39,IN,0,user_177
user_84,432.54,groceries,2025-08-28 08:19:53.866682,device_27,UK,0,user_182
user_200,46.93,luxury,2025-08-28 09:59:53.866690,device_37,IN,0,user_9
user_44,344.23,electronics,2025-08-28 13:32:53.866698,device_18,TX,0,user_10
user_69,249.1,groceries,2025-08-28 12:34:53.866706,device_28,TX,0,user_62
user_108,153.38,groceries,2025-08-28 05:57:53.866714,device_17,CA,0,user_56
user_185,314.39,luxury,2025-08-27 21:14:53.866722,device_13,UK,0,user_173
user_28,72.07,groceries,2025-08-28 04:46:53.866730,device_22,IN,0,user_85
user_98,403.02,gambling,2025-08-28 03:15:53.866740,device_22,UK,0,user_183
user_167,487.24,electronics,2025-08-28 08:01:53.866748,device_21,IN,0,user_105
user_178,104.42,gambling,2025-08-28 12:13:53.866756,device_26,TX,0,user_184
user_75,368.76,mobile_recharge,2025-08-28 01:31:53.866764,device_37,CA,0,user_103
user_84,191.15,travel,2025-08-28 05:49:53.866772,device_8,IN,0,user_147
user_52,298.15,luxury,2025-08-28 12:08:53.866780,device_44,IN,0,user_140
user_7,476.74,travel,2025-08-28 11:07:53.866788,device_29,TX,0,user_109
user_178,39.23,travel,2025-08-27 19:18:53.866797,device_32,CA,0,user_122
user_163,154.9,gambling,2025-08-27 19:48:53.866805,device_10,SG,0,user_155
user_109,395.59,groceries,2025-08-28 02:57:53.866812,device_39,UK,0,user_10
user_150,203.4,luxury,2025-08-27 18:40:53.866820,device_27,IN,0,user_160
user_10,396.41,gambling,2025-08-27 18:20:53.866828,device_35,IN,0,user_163
user_164,457.63,groceries,2025-08-28 09:48:53.866836,device_43,SG,0,user_67
user_91,87.34,luxury,2025-08-28 16:46:53.866844,device_37,SG,0,user_80
user_174,325.14,gambling,2025-08-28 03:35:53.866852,device_7,NY,0,user_66
user_26,133.08,luxury,2025-08-28 00:34:53.866860,device_36,IN,0,user_101
user_177,289.74,travel,2025-08-28 05:30:53.866868,device_26,UK,0,user_80
user_198,341.38,mobile_recharge,2025-08-28 01:12:53.866879,device_10,TX,0,user_106
user_7,243.97,gambling,2025-08-28 04:05:53.866887,device_6,NY,0,user_130
user_187,75.13,gambling,2025-08-28 06:34:53.866896,device_30,CA,0,user_45
user_134,244.05,travel,2025-08-28 14:57:53.866904,device_29,SG,0,user_145
user_179,228.96,groceries,2025-08-28 08:02:53.866912,device_3,SG,0,user_98
user_30,16.18,gambling,2025-08-27 20:09:53.866921,device_7,SG,0,user_9
user_43,465.31,mobile_recharge,2025-08-28 09:57:53.866929,device_34,CA,0,user_153
user_142,84.27,luxury,2025-08-28 03:43:53.866937,device_30,CA,0,user_113
user_104,316.73,electronics,2025-08-27 20:25:53.866945,device_43,UK,0,user_78
user_102,19.45,luxury,2025-08-28 11:32:53.866954,device_29,IN,0,user_156
user_110,197.47,mobile_recharge,2025-08-28 10:57:53.866962,device_14,TX,0,user_176
user_193,353.36,groceries,2025-08-27 22:34:53.866970,device_7,IN,0,user_1
user_48,186.07,electronics,2025-08-28 02:39:53.866978,device_8,TX,0,user_141
user_172,432.01,luxury,2025-08-27 20:28:53.866987,device_21,IN,0,user_9
user_100,307.6,luxury,2025-08-28 14:23:53.866995,device_23,TX,0,user_19
user_118,310.59,mobile_recharge,2025-08-28 08:07:53.867003,device_40,IN,0,user_82
user_22,337.69,gambling,2025-08-28 14:15:53.867011,device_16,TX,0,user_121
user_30,95.61,mobile_recharge,2025-08-28 13:27:53.867019,device_33,UK,0,user_3
user_108,300.23,luxury,2025-08-28 05:11:53.867028,device_28,CA,0,user_60
user_125,319.57,mobile_recharge,2025-08-27 20:15:53.867036,device_12,IN,0,user_191
user_43,247.37,electronics,2025-08-28 11:53:53.867045,device_21,UK,0,user_10
user_159,31.54,gambling,2025-08-28 17:57:53.867053,device_32,CA,0,user_3
user_50,408.53,luxury,2025-08-28 01:01:53.867061,device_42,UK,0,user_65
user_105,343.92,travel,2025-08-28 03:07:53.867069,device_32,CA,0,user_117
user_22,284.87,electronics,2025-08-28 08:18:53.867078,device_3,TX,0,user_103
user_58,271.12,electronics,2025-08-28 02:40:53.867086,device_37,SG,0,user_30
user_198,384.13,luxury,2025-08-28 00:50:53.867094,device_8,IN,0,user_95
user_30,137.61,luxury,2025-08-28 05:45:53.867102,device_35,NY,0,user_8
user_195,360.9,luxury,2025-08-28 10:49:53.867111,device_28,NY,0,user_15
user_189,415.89,electronics,2025-08-28 08:07:53.867119,device_3,UK,0,user_19
user_68,177.55,groceries,2025-08-28 03:17:53.867127,device_8,CA,0,user_127
user_54,406.3,luxury,2025-08-27 18:45:53.867135,device_23,SG,0,user_21
user_157,318.22,electronics,2025-08-27 21:15:53.867144,device_9,CA,0,user_93
user_53,403.69,luxury,2025-08-28 06:18:53.867152,device_35,TX,0,user_79
user_153,271.69,gambling,2025-08-28 08:17:53.867160,device_19,IN,0,user_155
user_69,476.44,luxury,2025-08-27 19:05:53.867168,device_7,CA,0,user_128
user_193,393.92,groceries,2025-08-28 08:49:53.867177,device_42,CA,0,user_143
user_180,433.71,electronics,2025-08-28 13:17:53.867185,device_46,TX,0,user_161
user_64,381.93,mobile_recharge,2025-08-28 04:52:53.867194,device_32,CA,0,user_47
user_148,318.04,mobile_recharge,2025-08-28 04:08:53.867202,device_25,UK,0,user_196
user_20,318.65,groceries,2025-08-28 04:31:53.867210,device_33,SG,0,user_130
user_72,348.88,gambling,2025-08-28 02:45:53.867218,device_32,TX,0,user_54
user_149,6.22,mobile_recharge,2025-08-28 15:06:53.867226,device_47,UK,0,user_193
user_163,333.75,gambling,2025-08-28 16:07:53.867234,device_35,UK,0,user_137
user_56,484.22,electronics,2025-08-28 01:23:53.867242,device_18,TX,0,user_69
user_73,172.19,luxury,2025-08-28 13:49:53.867250,device_37,UK,0,user_93
user_88,447.61,groceries,2025-08-28 16:42:53.867259,device_7,SG,0,user_56
user_118,13.06,electronics,2025-08-28 03:13:53.867267,device_30,NY,0,user_105
user_110,105.15,mobile_recharge,2025-08-28 13:46:53.867275,device_42,TX,0,user_132
user_41,437.84,gambling,2025-08-28 15:05:53.867284,device_42,TX,0,user_157
user_65,45.8,mobile_recharge,2025-08-27 20:08:53.867292,device_11,NY,0,user_151
user_102,314.67,mobile_recharge,2025-08-27 18:24:53.867300,device_49,CA,0,user_65
user_110,329.47,mobile_recharge,2025-08-28 15:02:53.867309,device_1,CA,0,user_194
user_123,43.58,luxury,2025-08-28 10:33:53.867317,device_34,SG,0,user_39
user_114,9.6,mobile_recharge,2025-08-28 06:33:53.867325,device_8,UK,0,user_156
user_178,70.43,groceries,2025-08-28 10:28:53.867334,device_25,NY,0,user_114
user_188,403.95,groceries,2025-08-28 07:35:53.867343,device_24,TX,0,user_152
user_36,194.45,electronics,2025-08-27 20:23:53.867351,device_44,CA,0,user_47
