user,amount,category,timestamp,device,location,suspicious
user_143,209.51,electronics,2025-08-29 04:52:55.975941,device_46,TX,0
user_126,315.34,travel,2025-08-28 21:26:55.975949,device_3,IN,0
user_71,491.97,electronics,2025-08-28 15:53:55.975957,device_19,NY,0
user_5,218.42,luxury,2025-08-29 06:31:55.975965,device_39,CA,0
user_171,375.48,luxury,2025-08-28 17:05:55.975973,device_33,SG,0
user_140,74.2,travel,2025-08-28 13:55:55.975981,device_48,SG,0
user_91,339.22,electronics,2025-08-28 15:19:55.975990,device_41,TX,0
user_155,175.08,gambling,2025-08-28 18:29:55.975999,device_14,SG,0
user_113,347.68,gambling,2025-08-29 01:54:55.976007,device_28,SG,0
user_98,20.78,gambling,2025-08-28 14:27:55.976016,device_20,CA,0
user_3,113.69,gambling,2025-08-28 16:59:55.976024,device_29,IN,0
user_181,478.14,luxury,2025-08-29 00:09:55.976032,device_7,NY,0
user_88,472.48,travel,2025-08-28 23:08:55.976040,device_2,SG,0
user_149,42.66,travel,2025-08-29 05:02:55.976048,device_15,UK,0
user_6,375.86,gambling,2025-08-28 17:10:55.976056,device_18,SG,0
user_162,388.05,travel,2025-08-29 01:10:55.976064,device_50,IN,0
user_98,105.71,electronics,2025-08-29 13:20:55.976072,device_36,SG,0
user_192,168.12,groceries,2025-08-29 00:09:55.976080,device_4,IN,0
user_158,242.89,luxury,2025-08-28 21:33:55.976088,device_20,IN,0
user_167,263.28,travel,2025-08-28 19:52:55.976096,device_15,UK,0
user_53,73.18,travel,2025-08-29 06:18:55.976104,device_4,IN,0
user_7,193.9,groceries,2025-08-29 02:55:55.976112,device_23,TX,0
user_4,66.52,groceries,2025-08-28 22:09:55.976120,device_6,CA,0
user_189,267.96,groceries,2025-08-28 17:33:55.976128,device_24,SG,0
user_140,111.12,electronics,2025-08-28 19:17:55.976136,device_3,TX,0
user_58,393.62,luxury,2025-08-29 03:38:55.976145,device_6,NY,0
user_96,143.8,mobile_recharge,2025-08-28 19:04:55.976153,device_7,IN,0
user_166,341.86,mobile_recharge,2025-08-29 06:20:55.976162,device_50,TX,0
user_26,367.95,luxury,2025-08-28 20:24:55.976170,device_25,IN,0
user_165,32.95,luxury,2025-08-28 18:59:55.976178,device_38,CA,0
user_178,256.36,luxury,2025-08-29 02:53:55.976186,device_2,SG,0
user_178,70.82,groceries,2025-08-29 11:38:55.976194,device_10,CA,0
user_178,381.79,electronics,2025-08-28 22:19:55.976202,device_12,IN,0
user_147,491.88,gambling,2025-08-29 08:13:55.976210,device_34,NY,0
user_42,254.35,travel,2025-08-28 19:10:55.976218,device_32,TX,0
user_26,307.36,mobile_recharge,2025-08-28 23:52:55.976226,device_49,NY,0
user_59,135.81,electronics,2025-08-28 23:14:55.976234,device_38,NY,0
user_104,127.47,mobile_recharge,2025-08-29 04:25:55.976242,device_21,IN,0
user_31,473.31,mobile_recharge,2025-08-29 00:18:55.976250,device_30,TX,0
user_82,391.45,electronics,2025-08-29 09:02:55.976259,device_22,CA,0
user_112,421.95,luxury,2025-08-29 08:19:55.976267,device_42,CA,0
user_11,385.75,gambling,2025-08-28 15:27:55.976275,device_48,UK,0
user_190,456.82,mobile_recharge,2025-08-29 09:32:55.976284,device_14,IN,0
user_185,276.4,gambling,2025-08-29 06:50:55.976293,device_22,SG,0
user_108,124.97,gambling,2025-08-28 22:58:55.976302,device_37,UK,0
user_1,111.82,electronics,2025-08-29 10:53:55.976310,device_21,CA,0
user_3,361.17,luxury,2025-08-29 02:41:55.976318,device_48,NY,0
user_53,328.56,groceries,2025-08-29 08:18:55.976327,device_2,UK,0
user_7,40.66,mobile_recharge,2025-08-28 13:57:55.976335,device_17,UK,0
user_128,98.87,mobile_recharge,2025-08-28 19:52:55.976343,device_32,UK,0
user_32,139.81,electronics,2025-08-29 01:51:55.976351,device_1,NY,0
user_24,440.1,gambling,2025-08-29 11:58:55.976359,device_41,NY,0
user_51,56.37,luxury,2025-08-29 04:23:55.976367,device_40,UK,0
user_137,106.2,mobile_recharge,2025-08-28 18:49:55.976375,device_46,IN,0
user_132,12.56,groceries,2025-08-28 21:05:55.976383,device_29,IN,0
user_185,154.2,gambling,2025-08-28 14:13:55.976391,device_11,NY,0
user_127,488.66,luxury,2025-08-28 23:27:55.976399,device_1,NY,0
user_126,66.45,travel,2025-08-28 16:12:55.976407,device_15,UK,0
user_61,463.73,electronics,2025-08-28 21:02:55.976416,device_15,IN,0
user_114,446.34,electronics,2025-08-29 05:16:55.976423,device_37,UK,0
user_110,83.01,travel,2025-08-29 03:51:55.976432,device_33,CA,0
user_171,294.98,mobile_recharge,2025-08-29 02:09:55.976439,device_48,TX,0
user_125,160.68,electronics,2025-08-28 14:03:55.976448,device_2,NY,0
user_55,248.54,travel,2025-08-28 14:21:55.976456,device_39,CA,0
user_76,358.84,groceries,2025-08-29 03:45:55.976464,device_46,IN,0
user_7,445.05,travel,2025-08-28 17:56:55.976475,device_20,IN,0
user_182,175.67,gambling,2025-08-28 20:01:55.976483,device_1,TX,0
user_46,18.28,luxury,2025-08-29 06:16:55.976491,device_46,UK,0
user_74,200.56,electronics,2025-08-29 11:36:55.976499,device_7,UK,0
user_37,193.51,gambling,2025-08-28 22:56:55.976507,device_40,TX,0
user_141,264.88,mobile_recharge,2025-08-29 05:53:55.976515,device_1,CA,0
user_65,431.33,electronics,2025-08-29 03:48:55.976524,device_16,TX,0
user_73,8.7,gambling,2025-08-29 04:21:55.976533,device_47,TX,0
user_154,72.69,mobile_recharge,2025-08-28 14:49:55.976541,device_31,NY,0
user_200,145.85,luxury,2025-08-28 18:09:55.976550,device_16,TX,0
user_141,249.01,electronics,2025-08-29 00:05:55.976558,device_27,TX,0
user_198,71.68,groceries,2025-08-29 10:35:55.976566,device_34,UK,0
user_113,26.99,mobile_recharge,2025-08-28 17:44:55.976574,device_29,SG,0
user_111,470.58,mobile_recharge,2025-08-28 22:44:55.976582,device_12,CA,0
user_114,25.88,electronics,2025-08-29 10:33:55.976589,device_35,SG,0
user_188,377.61,gambling,2025-08-28 22:14:55.976597,device_12,UK,0
user_31,228.61,gambling,2025-08-29 06:43:55.976605,device_4,TX,0
user_63,433.08,electronics,2025-08-28 17:07:55.976614,device_12,SG,0
user_23,460.32,gambling,2025-08-29 01:48:55.976622,device_26,SG,0
user_192,194.37,mobile_recharge,2025-08-28 22:24:55.976630,device_41,IN,0
user_81,86.0,mobile_recharge,2025-08-28 23:19:55.976638,device_30,CA,0
user_82,24.76,mobile_recharge,2025-08-28 18:59:55.976647,device_23,CA,0
user_77,90.3,luxury,2025-08-29 03:26:55.976655,device_49,SG,0
user_95,356.37,gambling,2025-08-28 14:23:55.976663,device_45,CA,0
user_88,287.55,electronics,2025-08-28 16:30:55.976671,device_7,CA,0
user_119,384.51,mobile_recharge,2025-08-29 09:26:55.976679,device_50,CA,0
user_120,195.16,mobile_recharge,2025-08-28 14:05:55.976687,device_30,UK,0
user_131,142.01,electronics,2025-08-29 02:43:55.976695,device_15,TX,0
user_37,279.0,groceries,2025-08-28 20:57:55.976703,device_15,IN,0
user_174,486.71,travel,2025-08-28 15:24:55.976711,device_43,NY,0
user_57,320.73,groceries,2025-08-29 10:20:55.976719,device_45,TX,0
user_120,290.15,luxury,2025-08-29 05:31:55.976727,device_33,IN,0
user_95,491.82,luxury,2025-08-28 15:15:55.976735,device_28,UK,0
user_156,294.83,electronics,2025-08-28 23:12:55.976743,device_33,NY,0
user_169,211.04,luxury,2025-08-29 09:35:55.976751,device_43,SG,0
user_101,10.0,luxury,2025-08-28 18:10:55.976759,device_30,UK,0
user_194,198.32,travel,2025-08-28 20:19:55.976767,device_38,CA,0
user_76,385.97,mobile_recharge,2025-08-28 17:56:55.976775,device_46,UK,0
user_70,478.57,groceries,2025-08-28 17:07:55.976785,device_38,NY,0
user_57,129.13,luxury,2025-08-28 17:08:55.976794,device_28,IN,0
user_30,191.7,mobile_recharge,2025-08-28 20:03:55.976805,device_23,UK,0
user_155,70.73,groceries,2025-08-29 09:41:55.976813,device_28,IN,0
user_95,373.49,electronics,2025-08-29 00:38:55.976822,device_7,NY,0
user_129,298.91,travel,2025-08-28 19:43:55.976830,device_49,TX,0
user_195,106.16,travel,2025-08-29 12:19:55.976838,device_20,NY,0
user_125,218.56,gambling,2025-08-29 09:35:55.976846,device_44,IN,0
user_58,487.16,travel,2025-08-28 21:49:55.976854,device_45,TX,0
user_35,221.04,luxury,2025-08-28 21:59:55.976862,device_34,SG,0
user_143,424.84,groceries,2025-08-28 22:14:55.976870,device_6,TX,0
user_178,17.91,luxury,2025-08-29 05:11:55.976878,device_3,CA,0
user_11,235.65,luxury,2025-08-28 18:44:55.976885,device_11,CA,0
user_89,467.68,gambling,2025-08-28 22:40:55.976893,device_31,NY,0
user_96,405.91,mobile_recharge,2025-08-29 11:20:55.976901,device_13,IN,0
user_197,172.06,gambling,2025-08-29 12:44:55.976910,device_10,TX,0
user_85,413.86,luxury,2025-08-29 07:28:55.976917,device_38,SG,0
user_145,63.42,electronics,2025-08-28 15:36:55.976925,device_10,CA,0
user_126,394.31,electronics,2025-08-29 08:51:55.976933,device_18,UK,0
user_59,52.37,electronics,2025-08-29 08:14:55.976941,device_35,SG,0
user_178,319.8,gambling,2025-08-29 00:41:55.976950,device_21,UK,0
user_176,86.65,travel,2025-08-29 05:31:55.976958,device_7,CA,0
user_109,40.36,mobile_recharge,2025-08-28 14:46:55.976966,device_36,NY,0
user_139,156.18,travel,2025-08-28 14:34:55.976974,device_41,NY,0
user_168,102.27,gambling,2025-08-28 15:50:55.976982,device_35,CA,0
user_77,364.87,mobile_recharge,2025-08-29 02:25:55.976990,device_14,TX,0
user_19,121.26,travel,2025-08-29 05:22:55.976998,device_2,CA,0
user_178,181.93,gambling,2025-08-29 07:40:55.977005,device_44,TX,0
user_109,11.33,gambling,2025-08-29 05:45:55.977014,device_44,IN,0
user_21,479.52,gambling,2025-08-28 20:33:55.977022,device_35,UK,0
user_1,120.17,luxury,2025-08-29 03:05:55.977030,device_48,IN,0
user_160,453.85,groceries,2025-08-29 10:07:55.977038,device_1,SG,0
user_60,24.99,electronics,2025-08-29 04:40:55.977049,device_5,CA,0
user_107,410.67,mobile_recharge,2025-08-28 22:26:55.977057,device_44,NY,0
user_6,246.87,travel,2025-08-29 13:31:55.977066,device_47,UK,0
user_127,77.59,groceries,2025-08-29 10:34:55.977074,device_36,CA,0
user_179,338.31,mobile_recharge,2025-08-29 07:22:55.977082,device_18,NY,0
user_152,178.8,groceries,2025-08-28 22:07:55.977090,device_7,TX,0
user_77,311.78,travel,2025-08-29 12:42:55.977099,device_45,IN,0
user_72,47.18,travel,2025-08-28 22:47:55.977240,device_38,NY,0
user_120,1061.67,gambling,2025-08-29 12:54:55.977267,device_14,UK,1
user_66,117.91,mobile_recharge,2025-08-29 04:12:55.977280,device_30,SG,0
user_47,395.74,mobile_recharge,2025-08-28 19:58:55.977321,device_43,UK,0
user_17,178.34,groceries,2025-08-29 10:15:55.977363,device_42,TX,0
user_182,132.57,luxury,2025-08-29 01:38:55.977379,device_3,CA,0
user_182,427.51,mobile_recharge,2025-08-29 09:22:55.977390,device_35,UK,0
user_173,467.35,luxury,2025-08-28 23:44:55.977400,device_13,UK,0
user_126,357.93,groceries,2025-08-28 22:02:55.977411,device_12,UK,0
user_8,404.4,electronics,2025-08-28 14:30:55.977420,device_2,SG,0
user_39,64.57,electronics,2025-08-28 19:30:55.977429,device_39,TX,0
user_15,201.02,mobile_recharge,2025-08-29 00:57:55.977437,device_32,TX,0
user_76,116.63,electronics,2025-08-29 04:14:55.977495,device_13,IN,0
user_42,71.87,mobile_recharge,2025-08-29 02:15:55.977522,device_13,UK,0
user_72,332.88,travel,2025-08-29 08:14:55.977536,device_23,UK,0
user_32,116.37,gambling,2025-08-28 21:52:55.977546,device_3,TX,0
user_134,101.6,gambling,2025-08-29 05:28:55.977555,device_39,NY,0
user_31,261.37,travel,2025-08-28 20:08:55.977564,device_29,NY,0
user_24,72.74,groceries,2025-08-28 21:32:55.977573,device_15,IN,0
user_68,494.57,travel,2025-08-28 15:10:55.977582,device_32,CA,0
user_34,423.61,luxury,2025-08-29 05:27:55.977592,device_41,NY,0
user_3,17.25,electronics,2025-08-29 00:39:55.977620,device_24,SG,0
user_98,10.39,gambling,2025-08-28 21:09:55.977634,device_24,IN,0
user_188,33.17,luxury,2025-08-29 05:19:55.977661,device_49,SG,0
user_87,466.63,luxury,2025-08-29 05:20:55.977680,device_11,SG,0
user_117,26.95,electronics,2025-08-28 15:19:55.977692,device_39,UK,0
user_30,49.49,luxury,2025-08-29 04:21:55.977702,device_47,IN,0
user_48,119.66,travel,2025-08-28 23:02:55.977712,device_26,SG,0
user_126,321.73,electronics,2025-08-29 02:35:55.977721,device_16,UK,0
user_94,193.49,luxury,2025-08-29 09:54:55.977730,device_37,SG,0
user_135,249.56,electronics,2025-08-29 13:30:55.977743,device_19,SG,0
user_161,478.21,electronics,2025-08-28 14:18:55.977753,device_30,TX,0
user_38,281.41,travel,2025-08-29 07:10:55.977762,device_16,CA,0
user_69,116.57,luxury,2025-08-29 05:19:55.977771,device_16,SG,0
user_37,410.13,luxury,2025-08-29 10:10:55.977779,device_26,SG,0
user_160,357.09,gambling,2025-08-29 03:38:55.977788,device_31,IN,0
user_24,227.28,travel,2025-08-28 16:28:55.977797,device_18,CA,0
user_59,172.81,groceries,2025-08-29 09:24:55.977806,device_15,TX,0
user_83,186.89,groceries,2025-08-28 17:15:55.977814,device_21,TX,0
user_106,230.75,gambling,2025-08-28 18:23:55.977823,device_7,NY,0
user_65,246.63,luxury,2025-08-29 07:49:55.977832,device_25,NY,0
user_70,22.69,travel,2025-08-29 11:00:55.977841,device_11,NY,0
user_111,156.48,gambling,2025-08-29 01:05:55.977849,device_20,SG,0
user_67,423.0,groceries,2025-08-29 09:21:55.977858,device_30,NY,0
user_75,109.47,luxury,2025-08-29 09:49:55.977867,device_41,CA,0
user_105,184.53,mobile_recharge,2025-08-28 17:16:55.977876,device_47,SG,0
user_113,164.63,luxury,2025-08-29 02:53:55.977884,device_44,TX,0
user_92,151.38,groceries,2025-08-28 16:37:55.977893,device_34,CA,0
user_161,27.46,gambling,2025-08-28 14:39:55.977906,device_30,CA,0
user_131,380.02,luxury,2025-08-28 19:52:55.977914,device_25,NY,0
user_88,279.48,electronics,2025-08-28 15:14:55.977923,device_47,CA,0
user_199,450.5,groceries,2025-08-29 11:29:55.977931,device_40,NY,0
user_96,15.32,travel,2025-08-29 09:34:55.977940,device_34,TX,0
user_170,266.82,travel,2025-08-28 23:42:55.977949,device_29,IN,0
user_198,76.51,travel,2025-08-29 13:48:55.977958,device_13,NY,0
user_57,398.22,gambling,2025-08-29 10:01:55.977967,device_23,NY,0
user_157,13.32,luxury,2025-08-29 13:30:55.977977,device_13,TX,0
user_183,450.94,luxury,2025-08-29 11:34:55.977985,device_34,NY,0
user_129,413.79,mobile_recharge,2025-08-28 20:03:55.977995,device_13,TX,0
user_192,406.4,luxury,2025-08-29 08:58:55.978004,device_36,SG,0
user_38,451.88,gambling,2025-08-28 17:48:55.978014,device_27,NY,0
user_134,201.26,luxury,2025-08-29 05:10:55.978023,device_2,UK,0
user_134,97.94,mobile_recharge,2025-08-29 06:48:55.978032,device_9,UK,0
user_61,120.73,luxury,2025-08-29 08:10:55.978041,device_37,CA,0
user_2,125.32,luxury,2025-08-29 07:32:55.978049,device_36,SG,0
user_144,246.1,luxury,2025-08-29 02:44:55.978057,device_32,SG,0
user_26,471.41,gambling,2025-08-29 03:42:55.978066,device_2,CA,0
user_189,30.29,gambling,2025-08-28 20:16:55.978075,device_45,TX,0
user_79,279.19,travel,2025-08-29 04:00:55.978083,device_32,UK,0
user_25,494.32,groceries,2025-08-29 01:25:55.978094,device_10,SG,0
user_87,269.47,mobile_recharge,2025-08-28 18:16:55.978102,device_20,SG,0
user_158,130.52,gambling,2025-08-28 20:12:55.978109,device_15,SG,0
user_109,292.44,mobile_recharge,2025-08-28 15:53:55.978117,device_45,IN,0
user_76,332.08,electronics,2025-08-29 11:30:55.978125,device_49,UK,0
user_154,418.3,luxury,2025-08-29 01:29:55.978133,device_39,UK,0
user_169,365.84,groceries,2025-08-28 16:20:55.978142,device_9,NY,0
user_56,272.57,luxury,2025-08-29 01:19:55.978149,device_35,IN,0
user_200,448.86,electronics,2025-08-28 23:34:55.978157,device_40,SG,0
user_144,200.84,gambling,2025-08-28 22:54:55.978165,device_24,IN,0
user_65,474.69,luxury,2025-08-28 14:46:55.978174,device_47,NY,0
user_197,340.06,mobile_recharge,2025-08-29 06:44:55.978182,device_7,TX,0
user_140,12.88,mobile_recharge,2025-08-29 07:22:55.978193,device_41,TX,0
user_43,467.4,gambling,2025-08-28 18:05:55.978201,device_42,UK,0
user_140,289.97,electronics,2025-08-29 10:47:55.978210,device_5,CA,0
user_28,164.16,groceries,2025-08-28 18:25:55.978219,device_20,CA,0
user_194,330.15,travel,2025-08-28 20:38:55.978227,device_20,CA,0
user_198,35.88,groceries,2025-08-28 17:17:55.978236,device_17,CA,0
user_49,250.48,groceries,2025-08-28 20:00:55.978244,device_13,TX,0
user_191,287.63,electronics,2025-08-28 15:17:55.978253,device_28,UK,0
user_177,66.31,gambling,2025-08-29 09:46:55.978262,device_45,SG,0
user_6,408.41,gambling,2025-08-29 07:04:55.978271,device_21,UK,0
user_77,390.73,groceries,2025-08-29 07:15:55.978280,device_24,SG,0
user_79,139.87,travel,2025-08-28 19:18:55.978288,device_37,TX,0
user_3,216.41,luxury,2025-08-29 10:54:55.978297,device_35,UK,0
user_175,473.37,travel,2025-08-29 00:40:55.978305,device_17,IN,0
user_196,371.81,electronics,2025-08-29 09:07:55.978313,device_3,SG,0
user_100,488.33,groceries,2025-08-28 23:06:55.978322,device_29,NY,0
user_128,112.77,groceries,2025-08-29 05:44:55.978334,device_36,SG,0
user_21,231.99,gambling,2025-08-28 17:22:55.978344,device_35,CA,0
user_161,383.83,mobile_recharge,2025-08-29 02:21:55.978352,device_9,UK,0
user_62,207.95,electronics,2025-08-28 17:56:55.978361,device_21,TX,0
user_9,379.77,luxury,2025-08-29 06:55:55.978369,device_5,TX,0
user_188,399.28,electronics,2025-08-29 06:39:55.978378,device_32,IN,0
user_49,450.71,gambling,2025-08-29 07:36:55.978386,device_21,CA,0
user_24,242.07,travel,2025-08-29 00:58:55.978395,device_27,UK,0
user_136,30.75,luxury,2025-08-28 21:31:55.978403,device_34,SG,0
user_102,150.29,travel,2025-08-28 14:21:55.978412,device_12,NY,0
user_195,122.03,mobile_recharge,2025-08-28 20:49:55.978420,device_11,SG,0
user_18,77.45,mobile_recharge,2025-08-29 13:38:55.978429,device_32,CA,0
user_88,362.84,luxury,2025-08-29 10:59:55.978438,device_50,UK,0
user_43,432.04,gambling,2025-08-28 14:40:55.978447,device_40,NY,0
user_99,385.12,travel,2025-08-29 11:20:55.978455,device_42,UK,0
user_15,262.73,groceries,2025-08-28 14:06:55.978464,device_24,NY,0
user_26,76.03,gambling,2025-08-28 20:47:55.978473,device_2,NY,0
user_108,200.87,luxury,2025-08-29 06:22:55.978481,device_48,CA,0
user_82,217.21,mobile_recharge,2025-08-29 07:39:55.978489,device_22,IN,0
user_30,321.09,travel,2025-08-29 06:05:55.978497,device_4,TX,0
user_125,384.62,electronics,2025-08-29 12:16:55.978505,device_26,CA,0
user_11,198.84,groceries,2025-08-28 22:29:55.978514,device_42,IN,0
user_2,222.61,luxury,2025-08-28 14:49:55.978523,device_31,SG,0
user_191,77.1,travel,2025-08-29 01:38:55.978647,device_14,CA,0
user_18,403.19,gambling,2025-08-29 13:27:55.978657,device_13,UK,0
user_46,471.39,groceries,2025-08-28 23:14:55.978667,device_44,UK,0
user_85,76.4,gambling,2025-08-28 23:57:55.978676,device_26,TX,0
user_161,359.38,mobile_recharge,2025-08-28 14:01:55.978684,device_5,TX,0
user_146,193.36,gambling,2025-08-29 07:16:55.978692,device_21,NY,0
user_111,343.19,mobile_recharge,2025-08-29 08:57:55.978700,device_19,UK,0
user_48,330.3,mobile_recharge,2025-08-28 22:33:55.978708,device_3,UK,0
user_35,83.16,groceries,2025-08-29 02:55:55.978716,device_17,SG,0
user_133,135.17,mobile_recharge,2025-08-28 20:47:55.978724,device_22,TX,0
user_168,108.41,gambling,2025-08-29 04:13:55.978732,device_5,SG,0
user_11,295.34,gambling,2025-08-28 19:22:55.978739,device_48,IN,0
user_37,324.38,electronics,2025-08-28 17:01:55.978747,device_14,IN,0
user_108,291.32,gambling,2025-08-28 17:59:55.978755,device_35,UK,0
user_183,204.6,luxury,2025-08-28 19:31:55.978763,device_36,TX,0
user_98,77.35,mobile_recharge,2025-08-29 11:40:55.978771,device_25,TX,0
user_170,229.64,electronics,2025-08-29 03:27:55.978779,device_45,NY,0
user_177,275.55,luxury,2025-08-28 23:46:55.978788,device_46,TX,0
user_188,87.76,electronics,2025-08-28 21:40:55.978796,device_36,CA,0
user_44,160.53,luxury,2025-08-29 08:21:55.978803,device_21,SG,0
user_67,324.85,electronics,2025-08-29 07:46:55.978811,device_28,TX,0
user_171,94.16,gambling,2025-08-29 09:07:55.978819,device_45,TX,0
user_142,299.27,travel,2025-08-29 02:10:55.978827,device_37,NY,0
user_54,267.85,luxury,2025-08-28 16:44:55.978834,device_26,NY,0
user_177,356.61,mobile_recharge,2025-08-29 05:01:55.978842,device_49,UK,0
user_129,184.27,travel,2025-08-28 22:34:55.978850,device_7,TX,0
user_121,397.92,travel,2025-08-29 12:35:55.978858,device_3,NY,0
user_174,332.63,gambling,2025-08-29 05:24:55.978866,device_9,SG,0
user_135,228.88,mobile_recharge,2025-08-29 08:02:55.978876,device_6,IN,0
user_191,243.18,mobile_recharge,2025-08-28 17:49:55.978885,device_37,SG,0
user_56,349.33,groceries,2025-08-29 04:11:55.978893,device_50,CA,0
user_3,330.09,luxury,2025-08-28 14:28:55.978901,device_1,NY,0
user_8,467.96,mobile_recharge,2025-08-29 03:19:55.978908,device_48,CA,0
user_57,493.22,groceries,2025-08-28 22:47:55.978916,device_6,SG,0
user_60,253.19,groceries,2025-08-29 12:00:55.978925,device_4,SG,0
user_66,365.23,luxury,2025-08-28 14:38:55.978933,device_42,UK,0
